0.000000e+00,0.000000e+00
1.000000e-05,8.999545e-05
2.000000e-05,1.799809e-04
3.000000e-05,2.699564e-04
4.000000e-05,3.599218e-04
5.000000e-05,4.498773e-04
6.000000e-05,5.398228e-04
7.000000e-05,6.297582e-04
8.000000e-05,7.196837e-04
9.000000e-05,8.095992e-04
1.000000e-04,8.995047e-04
1.100000e-04,9.894002e-04
1.200000e-04,1.079286e-03
1.300000e-04,1.169161e-03
1.400000e-04,1.259027e-03
1.500000e-04,1.348882e-03
1.600000e-04,1.438728e-03
1.700000e-04,1.528564e-03
1.800000e-04,1.618389e-03
1.900000e-04,1.708205e-03
2.000000e-04,1.798010e-03
2.100000e-04,1.887806e-03
2.200000e-04,1.977592e-03
2.300000e-04,2.067367e-03
2.400000e-04,2.157133e-03
2.500000e-04,2.246889e-03
2.600000e-04,2.336635e-03
2.700000e-04,2.426371e-03
2.800000e-04,2.516096e-03
2.900000e-04,2.605812e-03
3.000000e-04,2.695518e-03
3.100000e-04,2.785214e-03
3.200000e-04,2.874900e-03
3.300000e-04,2.964576e-03
3.400000e-04,3.054242e-03
3.500000e-04,3.143898e-03
3.600000e-04,3.233544e-03
3.700000e-04,3.323180e-03
3.800000e-04,3.412806e-03
3.900000e-04,3.502423e-03
4.000000e-04,3.592029e-03
4.100000e-04,3.681625e-03
4.200000e-04,3.771211e-03
4.300000e-04,3.860788e-03
4.400000e-04,3.950354e-03
4.500000e-04,4.039911e-03
4.600000e-04,4.129457e-03
4.700000e-04,4.218994e-03
4.800000e-04,4.308520e-03
4.900000e-04,4.398037e-03
5.000000e-04,4.487544e-03
5.100000e-04,4.577040e-03
5.200000e-04,4.666527e-03
5.300000e-04,4.756004e-03
5.400000e-04,4.845471e-03
5.500000e-04,4.934928e-03
5.600000e-04,5.024375e-03
5.700000e-04,5.113812e-03
5.800000e-04,5.203239e-03
5.900000e-04,5.292656e-03
6.000000e-04,5.382063e-03
6.100000e-04,5.471460e-03
6.200000e-04,5.560848e-03
6.300000e-04,5.650225e-03
6.400000e-04,5.739593e-03
6.500000e-04,5.828950e-03
6.600000e-04,5.918298e-03
6.700000e-04,6.007635e-03
6.800000e-04,6.096963e-03
6.900000e-04,6.186281e-03
7.000000e-04,6.275589e-03
7.100000e-04,6.364887e-03
7.200000e-04,6.454175e-03
7.300000e-04,6.543453e-03
7.400000e-04,6.632721e-03
7.500000e-04,6.721979e-03
7.600000e-04,6.811228e-03
7.700000e-04,6.900466e-03
7.800000e-04,6.989694e-03
7.900000e-04,7.078913e-03
8.000000e-04,7.168121e-03
8.100000e-04,7.257320e-03
8.200000e-04,7.346509e-03
8.300000e-04,7.435688e-03
8.400000e-04,7.524857e-03
8.500000e-04,7.614016e-03
8.600000e-04,7.703165e-03
8.700000e-04,7.792304e-03
8.800000e-04,7.881433e-03
8.900000e-04,7.970553e-03
9.000000e-04,8.059662e-03
9.100000e-04,8.148762e-03
9.200000e-04,8.237851e-03
9.300000e-04,8.326931e-03
9.400000e-04,8.416001e-03
9.500000e-04,8.505061e-03
9.600000e-04,8.594111e-03
9.700000e-04,8.683151e-03
9.800000e-04,8.772181e-03
9.900000e-04,8.861201e-03
1.000000e-03,8.950212e-03
1.010000e-03,9.039212e-03
1.020000e-03,9.128203e-03
1.030000e-03,9.217183e-03
1.040000e-03,9.306154e-03
1.050000e-03,9.395115e-03
1.060000e-03,9.484066e-03
1.070000e-03,9.573007e-03
1.080000e-03,9.661938e-03
1.090000e-03,9.750860e-03
1.100000e-03,9.839771e-03
1.110000e-03,9.928673e-03
1.120000e-03,1.001756e-02
1.130000e-03,1.010645e-02
1.140000e-03,1.019532e-02
1.150000e-03,1.028418e-02
1.160000e-03,1.037303e-02
1.170000e-03,1.046187e-02
1.180000e-03,1.055071e-02
1.190000e-03,1.063953e-02
1.200000e-03,1.072834e-02
1.210000e-03,1.081714e-02
1.220000e-03,1.090594e-02
1.230000e-03,1.099472e-02
1.240000e-03,1.108349e-02
1.250000e-03,1.117226e-02
1.260000e-03,1.126101e-02
1.270000e-03,1.134975e-02
1.280000e-03,1.143849e-02
1.290000e-03,1.152721e-02
1.300000e-03,1.161592e-02
1.310000e-03,1.170463e-02
1.320000e-03,1.179332e-02
1.330000e-03,1.188201e-02
1.340000e-03,1.197068e-02
1.350000e-03,1.205934e-02
1.360000e-03,1.214800e-02
1.370000e-03,1.223664e-02
1.380000e-03,1.232528e-02
1.390000e-03,1.241390e-02
1.400000e-03,1.250252e-02
1.410000e-03,1.259112e-02
1.420000e-03,1.267972e-02
1.430000e-03,1.276831e-02
1.440000e-03,1.285688e-02
1.450000e-03,1.294545e-02
1.460000e-03,1.303400e-02
1.470000e-03,1.312255e-02
1.480000e-03,1.321109e-02
1.490000e-03,1.329961e-02
1.500000e-03,1.338813e-02
1.510000e-03,1.347664e-02
1.520000e-03,1.356513e-02
1.530000e-03,1.365362e-02
1.540000e-03,1.374210e-02
1.550000e-03,1.383056e-02
1.560000e-03,1.391902e-02
1.570000e-03,1.400747e-02
1.580000e-03,1.409591e-02
1.590000e-03,1.418433e-02
1.600000e-03,1.427275e-02
1.610000e-03,1.436116e-02
1.620000e-03,1.444956e-02
1.630000e-03,1.453795e-02
1.640000e-03,1.462633e-02
1.650000e-03,1.471470e-02
1.660000e-03,1.480305e-02
1.670000e-03,1.489140e-02
1.680000e-03,1.497974e-02
1.690000e-03,1.506807e-02
1.700000e-03,1.515639e-02
1.710000e-03,1.524470e-02
1.720000e-03,1.533300e-02
1.730000e-03,1.542129e-02
1.740000e-03,1.550957e-02
1.750000e-03,1.559784e-02
1.760000e-03,1.568610e-02
1.770000e-03,1.577436e-02
1.780000e-03,1.586260e-02
1.790000e-03,1.595083e-02
1.800000e-03,1.603905e-02
1.810000e-03,1.612726e-02
1.820000e-03,1.621546e-02
1.830000e-03,1.630365e-02
1.840000e-03,1.639184e-02
1.850000e-03,1.648001e-02
1.860000e-03,1.656817e-02
1.870000e-03,1.665632e-02
1.880000e-03,1.674447e-02
1.890000e-03,1.683260e-02
1.900000e-03,1.692072e-02
1.910000e-03,1.700884e-02
1.920000e-03,1.709694e-02
1.930000e-03,1.718504e-02
1.940000e-03,1.727312e-02
1.950000e-03,1.736119e-02
1.960000e-03,1.744926e-02
1.970000e-03,1.753731e-02
1.980000e-03,1.762536e-02
1.990000e-03,1.771339e-02
2.000000e-03,1.780142e-02
2.010000e-03,1.788943e-02
2.020000e-03,1.797744e-02
2.030000e-03,1.806543e-02
2.040000e-03,1.815342e-02
2.050000e-03,1.824140e-02
2.060000e-03,1.832936e-02
2.070000e-03,1.841732e-02
2.080000e-03,1.850527e-02
2.090000e-03,1.859320e-02
2.100000e-03,1.868113e-02
2.110000e-03,1.876905e-02
2.120000e-03,1.885696e-02
2.130000e-03,1.894485e-02
2.140000e-03,1.903274e-02
2.150000e-03,1.912062e-02
2.160000e-03,1.920849e-02
2.170000e-03,1.929635e-02
2.180000e-03,1.938420e-02
2.190000e-03,1.947204e-02
2.200000e-03,1.955986e-02
2.210000e-03,1.964768e-02
2.220000e-03,1.973549e-02
2.230000e-03,1.982329e-02
2.240000e-03,1.991108e-02
2.250000e-03,1.999886e-02
2.260000e-03,2.008664e-02
2.270000e-03,2.017440e-02
2.280000e-03,2.026215e-02
2.290000e-03,2.034989e-02
2.300000e-03,2.043762e-02
2.310000e-03,2.052534e-02
2.320000e-03,2.061305e-02
2.330000e-03,2.070076e-02
2.340000e-03,2.078845e-02
2.350000e-03,2.087613e-02
2.360000e-03,2.096380e-02
2.370000e-03,2.105147e-02
2.380000e-03,2.113912e-02
2.390000e-03,2.122677e-02
2.400000e-03,2.131440e-02
2.410000e-03,2.140202e-02
2.420000e-03,2.148964e-02
2.430000e-03,2.157724e-02
2.440000e-03,2.166484e-02
2.450000e-03,2.175242e-02
2.460000e-03,2.184000e-02
2.470000e-03,2.192756e-02
2.480000e-03,2.201512e-02
2.490000e-03,2.210267e-02
2.500000e-03,2.219020e-02
2.510000e-03,2.227773e-02
2.520000e-03,2.236524e-02
2.530000e-03,2.245275e-02
2.540000e-03,2.254025e-02
2.550000e-03,2.262774e-02
2.560000e-03,2.271521e-02
2.570000e-03,2.280268e-02
2.580000e-03,2.289014e-02
2.590000e-03,2.297759e-02
2.600000e-03,2.306503e-02
2.610000e-03,2.315246e-02
2.620000e-03,2.323988e-02
2.630000e-03,2.332729e-02
2.640000e-03,2.341469e-02
2.650000e-03,2.350208e-02
2.660000e-03,2.358946e-02
2.670000e-03,2.367683e-02
2.680000e-03,2.376419e-02
2.690000e-03,2.385154e-02
2.700000e-03,2.393888e-02
2.710000e-03,2.402621e-02
2.720000e-03,2.411353e-02
2.730000e-03,2.420085e-02
2.740000e-03,2.428815e-02
2.750000e-03,2.437544e-02
2.760000e-03,2.446273e-02
2.770000e-03,2.455000e-02
2.780000e-03,2.463726e-02
2.790000e-03,2.472452e-02
2.800000e-03,2.481176e-02
2.810000e-03,2.489899e-02
2.820000e-03,2.498622e-02
2.830000e-03,2.507343e-02
2.840000e-03,2.516064e-02
2.850000e-03,2.524784e-02
2.860000e-03,2.533502e-02
2.870000e-03,2.542220e-02
2.880000e-03,2.550936e-02
2.890000e-03,2.559652e-02
2.900000e-03,2.568367e-02
2.910000e-03,2.577080e-02
2.920000e-03,2.585793e-02
2.930000e-03,2.594505e-02
2.940000e-03,2.603216e-02
2.950000e-03,2.611926e-02
2.960000e-03,2.620634e-02
2.970000e-03,2.629342e-02
2.980000e-03,2.638049e-02
2.990000e-03,2.646755e-02
3.000000e-03,2.655460e-02
3.010000e-03,2.664164e-02
3.020000e-03,2.672867e-02
3.030000e-03,2.681569e-02
3.040000e-03,2.690271e-02
3.050000e-03,2.698971e-02
3.060000e-03,2.707670e-02
3.070000e-03,2.716368e-02
3.080000e-03,2.725065e-02
3.090000e-03,2.733761e-02
3.100000e-03,2.742457e-02
3.110000e-03,2.751151e-02
3.120000e-03,2.759844e-02
3.130000e-03,2.768537e-02
3.140000e-03,2.777228e-02
3.150000e-03,2.785919e-02
3.160000e-03,2.794608e-02
3.170000e-03,2.803297e-02
3.180000e-03,2.811984e-02
3.190000e-03,2.820671e-02
3.200000e-03,2.829356e-02
3.210000e-03,2.838041e-02
3.220000e-03,2.846725e-02
3.230000e-03,2.855407e-02
3.240000e-03,2.864089e-02
3.250000e-03,2.872770e-02
3.260000e-03,2.881450e-02
3.270000e-03,2.890128e-02
3.280000e-03,2.898806e-02
3.290000e-03,2.907483e-02
3.300000e-03,2.916159e-02
3.310000e-03,2.924834e-02
3.320000e-03,2.933508e-02
3.330000e-03,2.942181e-02
3.340000e-03,2.950853e-02
3.350000e-03,2.959524e-02
3.360000e-03,2.968194e-02
3.370000e-03,2.976863e-02
3.380000e-03,2.985532e-02
3.390000e-03,2.994199e-02
3.400000e-03,3.002865e-02
3.410000e-03,3.011530e-02
3.420000e-03,3.020195e-02
3.430000e-03,3.028858e-02
3.440000e-03,3.037520e-02
3.450000e-03,3.046182e-02
3.460000e-03,3.054842e-02
3.470000e-03,3.063502e-02
3.480000e-03,3.072160e-02
3.490000e-03,3.080818e-02
3.500000e-03,3.089474e-02
3.510000e-03,3.098130e-02
3.520000e-03,3.106785e-02
3.530000e-03,3.115438e-02
3.540000e-03,3.124091e-02
3.550000e-03,3.132743e-02
3.560000e-03,3.141393e-02
3.570000e-03,3.150043e-02
3.580000e-03,3.158692e-02
3.590000e-03,3.167340e-02
3.600000e-03,3.175987e-02
3.610000e-03,3.184633e-02
3.620000e-03,3.193278e-02
3.630000e-03,3.201922e-02
3.640000e-03,3.210565e-02
3.650000e-03,3.219207e-02
3.660000e-03,3.227848e-02
3.670000e-03,3.236489e-02
3.680000e-03,3.245128e-02
3.690000e-03,3.253766e-02
3.700000e-03,3.262403e-02
3.710000e-03,3.271040e-02
3.720000e-03,3.279675e-02
3.730000e-03,3.288309e-02
3.740000e-03,3.296943e-02
3.750000e-03,3.305575e-02
3.760000e-03,3.314207e-02
3.770000e-03,3.322837e-02
3.780000e-03,3.331467e-02
3.790000e-03,3.340096e-02
3.800000e-03,3.348723e-02
3.810000e-03,3.357350e-02
3.820000e-03,3.365976e-02
3.830000e-03,3.374600e-02
3.840000e-03,3.383224e-02
3.850000e-03,3.391847e-02
3.860000e-03,3.400469e-02
3.870000e-03,3.409090e-02
3.880000e-03,3.417710e-02
3.890000e-03,3.426329e-02
3.900000e-03,3.434947e-02
3.910000e-03,3.443564e-02
3.920000e-03,3.452180e-02
3.930000e-03,3.460795e-02
3.940000e-03,3.469409e-02
3.950000e-03,3.478023e-02
3.960000e-03,3.486635e-02
3.970000e-03,3.495246e-02
3.980000e-03,3.503856e-02
3.990000e-03,3.512466e-02
4.000000e-03,3.521074e-02
4.010000e-03,3.529682e-02
4.020000e-03,3.538288e-02
4.030000e-03,3.546894e-02
4.040000e-03,3.555498e-02
4.050000e-03,3.564102e-02
4.060000e-03,3.572705e-02
4.070000e-03,3.581306e-02
4.080000e-03,3.589907e-02
4.090000e-03,3.598507e-02
4.100000e-03,3.607106e-02
4.110000e-03,3.615703e-02
4.120000e-03,3.624300e-02
4.130000e-03,3.632896e-02
4.140000e-03,3.641491e-02
4.150000e-03,3.650085e-02
4.160000e-03,3.658678e-02
4.170000e-03,3.667270e-02
4.180000e-03,3.675862e-02
4.190000e-03,3.684452e-02
4.200000e-03,3.693041e-02
4.210000e-03,3.701629e-02
4.220000e-03,3.710217e-02
4.230000e-03,3.718803e-02
4.240000e-03,3.727388e-02
4.250000e-03,3.735973e-02
4.260000e-03,3.744556e-02
4.270000e-03,3.753139e-02
4.280000e-03,3.761720e-02
4.290000e-03,3.770301e-02
4.300000e-03,3.778881e-02
4.310000e-03,3.787459e-02
4.320000e-03,3.796037e-02
4.330000e-03,3.804614e-02
4.340000e-03,3.813189e-02
4.350000e-03,3.821764e-02
4.360000e-03,3.830338e-02
4.370000e-03,3.838911e-02
4.380000e-03,3.847483e-02
4.390000e-03,3.856054e-02
4.400000e-03,3.864624e-02
4.410000e-03,3.873193e-02
4.420000e-03,3.881761e-02
4.430000e-03,3.890329e-02
4.440000e-03,3.898895e-02
4.450000e-03,3.907460e-02
4.460000e-03,3.916025e-02
4.470000e-03,3.924588e-02
4.480000e-03,3.933150e-02
4.490000e-03,3.941712e-02
4.500000e-03,3.950272e-02
4.510000e-03,3.958832e-02
4.520000e-03,3.967390e-02
4.530000e-03,3.975948e-02
4.540000e-03,3.984505e-02
4.550000e-03,3.993060e-02
4.560000e-03,4.001615e-02
